date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-17,35,20,0.0,14.5,7,0,06:52 AM,09:05 PM,05:38 AM,08:08 PM,-3,25,25,26,32,1,15,0.0,1010,35,10,266,19,california
2015-06-18,37,20,0.0,14.5,8,6,07:48 AM,09:50 PM,05:38 AM,08:09 PM,-6,28,28,29,39,0,11,0.0,1011,37,10,275,26,california
2015-06-19,37,19,0.0,14.5,8,13,08:44 AM,10:30 PM,05:38 AM,08:09 PM,-6,27,27,29,36,0,12,0.0,1010,37,10,281,23,california
2015-06-20,39,20,0.0,14.5,8,21,09:40 AM,11:07 PM,05:38 AM,08:09 PM,-9,29,29,30,31,0,8,0.0,1009,39,10,277,19,california
2015-06-21,36,21,0.0,14.5,8,28,10:35 AM,11:41 PM,05:38 AM,08:09 PM,-3,28,28,29,39,0,12,0.0,1011,36,10,267,27,california
2015-06-22,36,19,0.0,14.5,8,36,11:29 AM,No moonset,05:38 AM,08:10 PM,-7,26,26,28,33,0,11,0.0,1012,36,10,274,21,california
2015-06-23,35,18,0.0,14.5,8,44,12:22 PM,12:12 AM,05:39 AM,08:10 PM,-7,26,26,27,28,18,11,0.0,1011,35,10,270,18,california
2015-06-24,37,20,0.0,14.5,8,51,01:16 PM,12:43 AM,05:39 AM,08:10 PM,-3,27,27,29,24,0,14,0.0,1011,37,10,257,15,california
2015-06-25,38,20,0.0,14.5,8,59,02:10 PM,01:15 AM,05:39 AM,08:10 PM,-3,28,28,30,20,0,15,0.0,1012,38,10,225,13,california
2015-06-26,38,23,0.0,13.4,7,66,03:05 PM,01:48 AM,05:40 AM,08:10 PM,-0,30,30,31,25,34,14,0.0,1012,38,10,249,16,california
2015-06-27,37,24,0.0,14.5,8,74,04:02 PM,02:23 AM,05:40 AM,08:10 PM,3,30,30,31,30,25,18,1.2,1013,37,10,259,21,california
2015-06-28,31,25,0.0,12.4,6,81,04:59 PM,03:02 AM,05:40 AM,08:10 PM,9,28,28,29,19,41,31,10.1,1012,31,9,244,12,california
2015-06-29,37,24,0.0,14.5,8,89,05:57 PM,03:45 AM,05:41 AM,08:10 PM,10,30,30,30,22,21,30,0.2,1012,37,10,272,15,california
2015-06-30,39,25,0.0,14.5,8,96,06:54 PM,04:33 AM,05:41 AM,08:10 PM,10,31,31,32,23,4,27,0.0,1011,39,10,268,15,california
2015-07-01,36,26,0.0,14.5,7,100,07:49 PM,05:28 AM,05:42 AM,08:10 PM,10,29,29,30,18,13,28,1.3,1011,36,10,190,13,california
2015-07-02,35,24,0.0,14.5,8,100,08:41 PM,06:27 AM,05:42 AM,08:10 PM,9,28,28,29,21,8,30,0.8,1012,35,10,268,15,california
2015-07-03,35,23,0.0,14.5,8,85,09:29 PM,07:31 AM,05:42 AM,08:10 PM,8,29,29,29,25,5,30,0.0,1010,35,10,267,18,california
2015-07-04,35,23,0.0,14.5,8,78,10:13 PM,08:37 AM,05:43 AM,08:10 PM,7,28,28,29,25,2,25,0.0,1009,35,10,272,18,california
2015-07-05,35,23,0.0,14.5,8,71,10:54 PM,09:44 AM,05:43 AM,08:10 PM,9,28,28,29,25,0,31,0.0,1011,35,10,251,20,california
2015-07-06,34,21,0.0,14.5,8,63,11:34 PM,10:50 AM,05:44 AM,08:09 PM,9,28,28,28,23,1,34,0.1,1013,34,10,258,17,california
2015-07-07,33,20,0.0,14.5,7,56,No moonrise,11:56 AM,05:44 AM,08:09 PM,4,26,26,27,25,0,26,0.0,1012,33,10,265,19,california
2015-07-08,29,18,0.0,14.5,7,49,12:12 AM,01:02 PM,05:45 AM,08:09 PM,9,24,24,24,31,2,39,0.0,1008,29,10,258,24,california
2015-07-09,26,16,0.0,14.5,6,42,12:51 AM,02:06 PM,05:45 AM,08:09 PM,8,21,21,21,33,5,43,0.0,1009,26,10,252,26,california
2015-07-10,28,15,0.0,14.5,6,34,01:32 AM,03:10 PM,05:46 AM,08:08 PM,6,21,21,22,24,3,38,0.0,1011,28,10,256,18,california
2015-07-11,30,17,0.0,14.5,7,27,02:15 AM,04:12 PM,05:47 AM,08:08 PM,7,23,23,23,22,2,37,0.0,1012,30,10,254,17,california
2015-07-12,33,18,0.0,14.5,7,20,03:01 AM,05:12 PM,05:47 AM,08:08 PM,4,24,24,25,23,0,28,0.0,1014,33,10,257,16,california
2015-07-13,33,19,0.0,14.5,7,13,03:51 AM,06:07 PM,05:48 AM,08:07 PM,5,26,26,26,27,7,27,0.0,1012,33,10,264,19,california
2015-07-14,33,19,0.0,14.5,7,5,04:43 AM,06:59 PM,05:48 AM,08:07 PM,2,26,26,26,32,1,22,0.0,1009,33,10,261,23,california
2015-07-15,33,19,0.0,14.5,7,0,05:38 AM,07:46 PM,05:49 AM,08:07 PM,4,26,26,27,25,0,24,0.0,1010,33,10,255,18,california
2015-07-16,35,20,0.0,14.5,8,0,06:34 AM,08:27 PM,05:50 AM,08:06 PM,2,26,26,27,24,0,22,0.0,1011,35,10,244,17,california
2015-07-17,35,21,0.0,14.5,8,2,07:30 AM,09:05 PM,05:50 AM,08:06 PM,-2,27,27,28,25,0,18,0.0,1009,35,10,237,16,california
2015-07-18,28,20,0.0,14.5,6,9,08:25 AM,09:40 PM,05:51 AM,08:05 PM,6,24,24,24,18,24,34,3.5,1013,28,10,249,12,california
2015-07-19,31,21,0.0,14.5,6,16,09:20 AM,10:13 PM,05:52 AM,08:05 PM,14,26,26,26,11,34,51,0.8,1016,31,10,165,9,california
2015-07-20,28,22,0.0,14.5,7,24,10:13 AM,10:44 PM,05:52 AM,08:04 PM,13,26,26,25,11,25,47,1.0,1016,28,10,163,8,california
2015-07-21,32,21,0.0,14.5,7,31,11:07 AM,11:16 PM,05:53 AM,08:03 PM,14,27,27,26,19,6,48,0.0,1012,32,10,246,15,california
2015-07-22,30,20,0.0,14.5,7,38,12:00 PM,11:48 PM,05:54 AM,08:03 PM,14,26,26,25,27,6,53,0.6,1010,30,10,243,22,california
2015-07-23,31,19,0.0,14.5,7,45,12:54 PM,No moonset,05:54 AM,08:02 PM,9,25,25,25,27,3,37,0.0,1013,31,10,255,21,california
2015-07-24,32,20,0.0,14.5,7,53,01:50 PM,12:21 AM,05:55 AM,08:01 PM,4,25,25,26,32,0,26,0.0,1016,32,10,267,23,california
2015-07-25,33,20,0.0,14.5,7,60,02:45 PM,12:58 AM,05:56 AM,08:01 PM,1,26,26,27,32,0,21,0.0,1014,33,10,272,22,california
2015-07-26,34,19,0.0,14.4,7,67,03:42 PM,01:38 AM,05:57 AM,08:00 PM,3,26,26,26,34,0,23,0.0,1011,34,10,262,24,california
2015-07-27,33,20,0.0,14.0,7,74,04:39 PM,02:23 AM,05:57 AM,07:59 PM,4,26,26,26,25,0,26,0.0,1011,33,10,269,18,california
2015-07-28,36,21,0.0,14.0,8,82,05:35 PM,03:14 AM,05:58 AM,07:59 PM,1,27,27,29,21,0,18,0.0,1011,36,10,203,14,california
2015-07-29,37,23,0.0,14.0,8,89,06:28 PM,04:10 AM,05:59 AM,07:58 PM,5,29,29,31,20,2,20,0.1,1013,37,10,213,14,california
2015-07-30,33,24,0.0,13.6,7,96,07:19 PM,05:13 AM,06:00 AM,07:57 PM,10,28,28,29,15,14,31,1.2,1016,33,10,149,10,california
2015-07-31,35,24,0.0,13.6,7,100,08:06 PM,06:18 AM,06:00 AM,07:56 PM,11,29,29,29,17,7,35,0.9,1014,35,10,245,12,california
2015-08-01,36,24,0.0,11.6,8,89,08:50 PM,07:27 AM,06:01 AM,07:55 PM,6,29,29,30,25,16,26,0.1,1013,36,10,259,17,california
2015-08-02,36,23,0.0,11.6,8,82,09:32 PM,08:36 AM,06:02 AM,07:54 PM,7,29,29,30,25,5,27,0.0,1011,36,10,265,17,california
2015-08-03,35,22,0.0,11.6,8,75,10:12 PM,09:45 AM,06:02 AM,07:53 PM,7,28,28,29,27,2,29,0.0,1011,35,10,267,19,california
2015-08-04,35,22,0.0,11.6,8,67,10:52 PM,10:52 AM,06:03 AM,07:52 PM,5,28,28,29,29,4,25,0.0,1012,35,10,264,21,california
2015-08-05,35,21,0.0,9.2,7,60,11:33 PM,11:58 AM,06:04 AM,07:52 PM,3,27,27,28,29,37,23,0.0,1012,35,10,276,20,california
2015-08-06,35,24,0.0,11.6,7,53,No moonrise,01:03 PM,06:05 AM,07:51 PM,1,28,28,29,24,53,18,0.4,1010,35,10,253,16,california
2015-08-07,31,21,0.0,11.6,7,46,12:15 AM,02:06 PM,06:05 AM,07:50 PM,3,25,25,26,28,1,23,0.0,1010,31,10,246,21,california
2015-08-08,32,19,0.0,11.6,7,38,01:00 AM,03:06 PM,06:06 AM,07:49 PM,6,25,25,25,19,0,32,0.0,1012,32,10,244,14,california
2015-08-09,33,20,0.0,11.6,7,31,01:48 AM,04:02 PM,06:07 AM,07:48 PM,4,26,26,26,19,0,27,0.0,1012,33,10,241,13,california
2015-08-10,33,19,0.0,11.6,7,24,02:39 AM,04:54 PM,06:08 AM,07:46 PM,6,25,25,26,20,0,31,0.0,1011,33,10,240,15,california
2015-08-11,33,19,0.0,11.6,7,16,03:32 AM,05:42 PM,06:08 AM,07:45 PM,4,25,25,26,22,0,28,0.0,1011,33,10,252,15,california
2015-08-12,35,19,0.0,11.6,7,9,04:27 AM,06:25 PM,06:09 AM,07:44 PM,-2,26,26,27,18,0,19,0.0,1014,35,10,229,10,california
2015-08-13,38,23,0.0,11.6,8,2,05:22 AM,07:05 PM,06:10 AM,07:43 PM,2,29,29,30,23,5,17,0.0,1013,38,10,274,14,california
2015-08-14,37,24,0.0,11.6,8,0,06:17 AM,07:41 PM,06:11 AM,07:42 PM,4,29,29,30,29,6,20,0.0,1013,37,10,272,19,california
2015-08-15,39,23,0.0,11.6,8,0,07:12 AM,08:14 PM,06:12 AM,07:41 PM,2,30,30,31,23,2,17,0.0,1013,39,10,266,14,california
2015-08-16,39,25,0.0,11.6,9,5,08:06 AM,08:46 PM,06:12 AM,07:40 PM,2,31,31,32,31,0,15,0.0,1011,39,10,276,19,california
2015-08-17,39,26,0.0,11.6,8,12,09:00 AM,09:17 PM,06:13 AM,07:39 PM,-0,30,30,32,36,6,13,0.0,1010,39,10,263,24,california
2015-08-18,38,24,0.0,11.6,8,20,09:53 AM,09:49 PM,06:14 AM,07:37 PM,-2,29,29,31,33,0,13,0.0,1010,38,10,271,22,california
2015-08-19,38,23,0.0,11.6,8,27,10:46 AM,10:21 PM,06:15 AM,07:36 PM,-4,29,29,30,30,3,12,0.0,1010,38,10,272,19,california
2015-08-20,37,22,0.0,11.6,8,34,11:40 AM,10:56 PM,06:15 AM,07:35 PM,3,28,28,29,32,0,21,0.0,1009,37,10,273,23,california
2015-08-21,35,21,0.0,11.6,8,42,12:35 PM,11:34 PM,06:16 AM,07:34 PM,1,27,27,28,31,2,21,0.0,1009,35,10,263,22,california
2015-08-22,35,20,0.0,11.6,8,49,01:30 PM,No moonset,06:17 AM,07:32 PM,3,27,27,28,25,0,22,0.0,1011,35,10,260,17,california
2015-08-23,36,22,0.0,11.6,8,56,02:25 PM,12:15 AM,06:18 AM,07:31 PM,4,28,28,29,27,6,24,0.0,1012,36,10,267,18,california
2015-08-24,37,22,0.0,11.6,8,63,03:21 PM,01:03 AM,06:18 AM,07:30 PM,4,28,28,29,27,0,22,0.0,1013,37,10,273,17,california
2015-08-25,36,23,0.0,11.6,8,71,04:14 PM,01:55 AM,06:19 AM,07:29 PM,6,29,29,30,27,16,23,0.0,1013,36,10,272,17,california
2015-08-26,36,23,0.0,11.6,8,78,05:06 PM,02:53 AM,06:20 AM,07:27 PM,5,28,28,30,25,4,23,0.0,1014,36,10,279,16,california
2015-08-27,37,23,0.0,11.6,8,85,05:55 PM,03:57 AM,06:20 AM,07:26 PM,1,28,28,30,26,1,16,0.0,1014,37,10,283,15,california
2015-08-28,38,24,0.0,11.6,8,92,06:40 PM,05:04 AM,06:21 AM,07:25 PM,3,29,29,31,25,1,17,0.0,1012,38,10,275,15,california
2015-08-29,35,24,0.0,11.6,8,100,07:24 PM,06:13 AM,06:22 AM,07:23 PM,5,28,28,29,30,1,23,0.0,1011,35,10,272,20,california
2015-08-30,32,21,0.0,11.6,7,100,08:06 PM,07:24 AM,06:23 AM,07:22 PM,7,26,26,26,31,9,32,0.0,1011,32,10,273,23,california
2015-08-31,29,18,0.0,11.6,7,89,08:47 PM,08:34 AM,06:23 AM,07:20 PM,1,23,23,24,19,0,23,0.0,1011,29,10,258,12,california
2015-09-01,34,19,0.0,11.6,7,74,09:30 PM,09:43 AM,06:24 AM,07:19 PM,0,25,25,26,22,3,21,0.0,1011,34,10,228,13,california
2015-09-02,31,18,0.0,11.6,6,66,10:12 PM,10:51 AM,06:25 AM,07:18 PM,2,24,24,24,26,14,28,0.0,1011,31,10,243,18,california
2015-09-03,29,17,0.0,11.6,7,59,10:58 PM,11:57 AM,06:26 AM,07:16 PM,4,22,22,23,28,6,32,0.0,1010,29,10,249,20,california
2015-09-04,33,20,0.0,11.6,7,51,11:46 PM,12:59 PM,06:26 AM,07:15 PM,2,25,25,26,23,2,26,0.0,1010,33,10,218,15,california
2015-09-05,32,20,0.0,11.6,7,44,No moonrise,01:58 PM,06:27 AM,07:14 PM,1,25,25,26,20,5,23,0.0,1011,32,10,254,12,california
2015-09-06,31,23,0.0,11.6,7,36,12:36 AM,02:51 PM,06:28 AM,07:12 PM,-1,25,25,26,21,2,18,0.0,1012,31,10,199,13,california
2015-09-07,34,20,0.0,11.6,7,29,01:29 AM,03:41 PM,06:29 AM,07:11 PM,-3,24,24,25,24,1,15,0.0,1012,34,10,270,14,california
2015-09-08,36,22,0.0,11.6,8,21,02:23 AM,04:24 PM,06:29 AM,07:09 PM,-3,28,28,29,19,2,13,0.0,1011,36,10,206,11,california
2015-09-09,36,24,0.0,11.6,8,14,03:18 AM,05:05 PM,06:30 AM,07:08 PM,5,29,29,30,14,2,20,0.1,1011,36,10,216,8,california
2015-09-10,35,24,0.0,11.6,8,6,04:12 AM,05:42 PM,06:31 AM,07:06 PM,8,28,28,30,16,12,27,0.0,1012,35,10,237,10,california
2015-09-11,37,23,0.0,11.6,8,0,05:07 AM,06:15 PM,06:32 AM,07:05 PM,5,29,29,30,23,5,22,0.0,1013,37,10,199,14,california
2015-09-12,35,23,0.0,11.6,8,0,06:01 AM,06:48 PM,06:32 AM,07:03 PM,4,28,28,29,22,18,20,0.0,1013,35,10,258,14,california
2015-09-13,34,23,0.0,11.6,7,0,06:54 AM,07:20 PM,06:33 AM,07:02 PM,5,27,27,28,31,9,24,0.0,1009,34,10,249,20,california
2015-09-14,29,20,0.0,11.6,7,1,07:48 AM,07:51 PM,06:34 AM,07:01 PM,10,24,24,24,35,4,43,0.0,1008,29,10,245,26,california
2015-09-15,28,17,0.0,11.6,6,9,08:41 AM,08:23 PM,06:34 AM,06:59 PM,12,22,22,22,31,17,57,0.0,1010,28,10,238,25,california
2015-09-16,32,20,0.0,11.6,7,16,09:35 AM,08:57 PM,06:35 AM,06:58 PM,4,25,25,26,23,7,32,0.0,1011,32,10,200,16,california
2015-09-17,31,18,0.0,11.6,7,24,10:28 AM,09:33 PM,06:36 AM,06:56 PM,1,23,23,24,23,2,24,0.0,1012,31,10,257,14,california
2015-09-18,31,18,0.0,11.6,7,32,11:23 AM,10:13 PM,06:37 AM,06:55 PM,0,23,23,24,23,1,24,0.0,1012,31,10,253,14,california
2015-09-19,31,18,0.0,11.6,7,39,12:17 PM,10:57 PM,06:37 AM,06:53 PM,1,23,23,24,24,2,26,0.0,1012,31,10,243,15,california
2015-09-20,34,22,0.0,11.6,8,47,01:11 PM,11:46 PM,06:38 AM,06:52 PM,-1,26,26,28,19,14,17,0.0,1011,34,10,222,11,california
2015-09-21,34,22,0.0,11.6,7,54,02:03 PM,No moonset,06:39 AM,06:50 PM,3,27,27,28,28,5,22,0.0,1009,34,10,228,17,california
2015-09-22,32,21,0.0,11.6,7,62,02:54 PM,12:39 AM,06:40 AM,06:49 PM,6,26,26,27,30,6,27,0.0,1011,32,10,267,20,california
2015-09-23,33,18,0.0,11.6,7,69,03:43 PM,01:39 AM,06:40 AM,06:47 PM,1,25,25,25,22,4,24,0.0,1013,33,10,257,12,california
2015-09-24,36,20,0.0,11.6,8,77,04:29 PM,02:42 AM,06:41 AM,06:46 PM,-1,27,27,28,19,2,15,0.0,1012,36,10,178,11,california
2015-09-25,35,22,0.0,11.6,8,84,05:13 PM,03:49 AM,06:42 AM,06:44 PM,2,27,27,29,20,4,18,0.0,1012,35,10,266,11,california
2015-09-26,34,24,0.0,11.6,7,92,05:56 PM,04:58 AM,06:43 AM,06:43 PM,4,27,27,29,22,16,20,0.0,1010,34,10,243,13,california
2015-09-27,33,21,0.0,11.6,7,99,06:37 PM,06:08 AM,06:43 AM,06:42 PM,3,26,26,27,25,27,24,0.0,1009,33,10,259,16,california
2015-09-28,32,21,0.0,11.6,7,100,07:20 PM,07:19 AM,06:44 AM,06:40 PM,2,25,25,26,30,30,22,0.0,1010,32,10,258,18,california
2015-09-29,32,19,0.0,11.6,7,85,08:04 PM,08:29 AM,06:45 AM,06:39 PM,2,25,25,25,26,1,25,0.0,1011,32,10,270,16,california
2015-09-30,32,19,0.0,11.6,7,78,08:50 PM,09:39 AM,06:46 AM,06:37 PM,1,24,24,25,27,0,23,0.0,1011,32,10,279,16,california
2015-10-01,27,17,0.0,11.6,6,75,09:39 PM,10:45 AM,06:46 AM,06:36 PM,4,21,21,22,31,4,32,0.0,1012,27,10,268,21,california
2015-10-02,26,13,0.0,11.6,6,68,10:29 PM,11:48 AM,06:47 AM,06:34 PM,6,19,19,19,21,1,44,0.0,1012,26,10,230,14,california
2015-10-03,27,15,0.0,11.6,6,61,11:23 PM,12:45 PM,06:48 AM,06:33 PM,4,20,20,21,24,1,37,0.0,1003,27,10,242,16,california
2015-10-04,17,13,0.0,11.6,4,53,No moonrise,01:37 PM,06:49 AM,06:32 PM,8,15,15,15,19,35,60,5.1,1003,17,10,243,14,california
2015-10-05,21,12,0.0,11.6,4,46,12:17 AM,02:23 PM,06:50 AM,06:30 PM,6,16,16,16,10,27,51,0.7,1011,21,10,220,8,california
2015-10-06,23,14,0.0,11.6,5,39,01:13 AM,03:05 PM,06:50 AM,06:29 PM,7,19,19,19,15,16,48,0.0,1018,23,10,216,10,california
2015-10-07,28,16,0.0,11.6,6,31,02:07 AM,03:43 PM,06:51 AM,06:27 PM,6,22,22,22,16,8,40,0.0,1018,28,10,214,9,california
2015-10-08,32,18,0.0,11.6,7,24,03:02 AM,04:17 PM,06:52 AM,06:26 PM,5,24,24,25,17,8,30,0.0,1017,32,10,186,10,california
2015-10-09,32,20,0.0,11.6,7,17,03:56 AM,04:50 PM,06:53 AM,06:25 PM,4,25,25,26,16,3,25,0.0,1016,32,10,189,10,california
2015-10-10,31,22,0.0,11.6,7,10,04:49 AM,05:22 PM,06:54 AM,06:23 PM,6,26,26,27,14,3,27,0.0,1015,31,10,123,8,california
2015-10-11,30,20,0.0,11.6,7,2,05:43 AM,05:53 PM,06:55 AM,06:22 PM,6,25,25,26,19,0,29,0.0,1014,30,10,233,10,california
2015-10-12,31,21,0.0,11.6,7,0,06:36 AM,06:25 PM,06:55 AM,06:21 PM,6,26,26,26,19,2,29,0.0,1015,31,10,212,11,california
2015-10-13,30,22,0.0,11.6,7,0,07:30 AM,06:58 PM,06:56 AM,06:19 PM,8,26,26,26,17,7,34,0.0,1017,30,10,223,10,california
2015-10-14,29,21,0.0,11.6,7,5,08:23 AM,07:34 PM,06:57 AM,06:18 PM,7,25,25,25,16,6,32,0.0,1015,29,10,255,9,california
2015-10-15,27,19,0.0,11.6,6,12,09:18 AM,08:12 PM,06:58 AM,06:17 PM,10,24,24,23,19,8,43,0.4,1014,27,10,123,13,california
2015-10-16,25,18,0.0,11.6,5,19,10:12 AM,08:55 PM,06:59 AM,06:16 PM,11,23,23,22,23,21,52,3.1,1013,25,9,77,17,california
2015-10-17,25,18,0.0,11.1,6,27,11:06 AM,09:41 PM,07:00 AM,06:14 PM,10,22,22,21,10,19,50,1.0,1012,25,10,253,7,california
2015-10-18,23,16,0.0,11.1,5,34,11:59 AM,10:32 PM,07:00 AM,06:13 PM,9,19,19,19,27,7,56,0.5,1012,23,10,268,20,california
2015-10-19,19,12,0.0,11.1,5,41,12:49 PM,11:28 PM,07:01 AM,06:12 PM,6,15,16,15,24,9,54,0.0,1013,19,10,287,18,california
2015-10-20,23,13,0.0,11.1,5,48,01:37 PM,No moonset,07:02 AM,06:11 PM,3,17,18,17,25,9,40,0.0,1012,23,10,238,15,california
2015-10-21,22,14,0.0,11.1,5,56,02:22 PM,12:27 AM,07:03 AM,06:09 PM,1,18,18,18,12,5,31,0.0,1013,22,10,233,7,california
2015-10-22,25,14,0.0,11.0,6,63,03:05 PM,01:31 AM,07:04 AM,06:08 PM,1,19,19,19,21,3,30,0.0,1014,25,10,270,13,california
2015-10-23,17,15,0.0,11.0,5,70,03:47 PM,02:36 AM,07:05 AM,06:07 PM,2,16,16,16,17,21,38,0.0,1015,17,10,249,8,california
2015-10-24,25,13,0.0,11.0,5,77,04:27 PM,03:44 AM,07:06 AM,06:06 PM,-2,17,18,17,22,4,32,0.0,1016,25,10,225,13,california
2015-10-25,24,16,0.0,10.1,5,85,05:09 PM,04:53 AM,07:07 AM,06:05 PM,-2,20,20,20,13,43,23,0.0,1014,24,10,188,7,california
2015-10-26,25,14,0.0,11.0,6,92,05:52 PM,06:03 AM,07:08 AM,06:04 PM,-4,19,19,19,18,17,21,0.0,1015,25,10,236,10,california
2015-10-27,26,13,0.0,10.1,5,99,06:36 PM,07:14 AM,07:09 AM,06:03 PM,-8,20,19,20,16,33,15,0.0,1015,26,10,253,9,california
2015-10-28,22,15,0.0,8.5,4,100,07:25 PM,08:23 AM,07:09 AM,06:02 PM,2,18,18,18,33,53,34,0.0,1013,22,10,280,24,california
2015-10-29,20,11,0.0,10.9,5,86,08:16 PM,09:30 AM,07:10 AM,06:01 PM,2,14,15,14,27,4,46,0.0,1011,20,10,305,17,california
2015-10-30,23,10,0.0,10.9,5,79,09:11 PM,10:31 AM,07:11 AM,06:00 PM,-6,16,16,16,18,1,24,0.0,1015,23,10,218,10,california
2015-10-31,26,13,0.0,8.7,6,75,10:06 PM,11:28 AM,07:12 AM,05:59 PM,-4,19,19,19,16,0,23,0.0,1018,26,10,253,9,california
2015-11-01,27,15,0.0,8.7,6,59,11:03 PM,12:18 PM,07:13 AM,05:58 PM,-3,19,19,20,30,0,22,0.0,1016,27,10,280,18,california
2015-11-02,21,10,0.0,8.7,4,52,12:00 AM,01:03 PM,07:14 AM,05:57 PM,1,14,15,14,37,8,40,0.6,1008,21,10,257,26,california
2015-11-03,13,6,0.0,8.7,4,44,No moonrise,01:43 PM,07:15 AM,05:56 PM,1,7,9,7,26,8,57,0.0,1009,13,10,274,20,california
2015-11-04,11,5,0.0,8.7,3,37,12:55 AM,02:18 PM,07:16 AM,05:55 PM,-2,6,8,6,22,11,52,0.2,1015,11,10,297,15,california
2015-11-05,13,4,0.0,8.7,3,29,01:50 AM,02:52 PM,07:17 AM,05:54 PM,-6,8,9,8,9,19,38,0.0,1022,13,10,188,6,california
2015-11-06,16,6,0.0,8.7,4,22,02:43 AM,03:24 PM,07:18 AM,05:53 PM,-9,10,11,10,12,0,26,0.0,1023,16,10,81,7,california
2015-11-07,16,6,0.0,8.7,4,14,03:37 AM,03:55 PM,07:19 AM,05:52 PM,-6,11,11,11,11,1,30,0.0,1020,16,10,67,7,california
2015-11-08,19,6,0.0,8.7,4,6,04:30 AM,04:26 PM,07:20 AM,05:51 PM,-7,12,12,12,14,10,28,0.0,1015,19,10,167,8,california
2015-11-09,14,7,0.0,8.7,4,0,05:24 AM,04:59 PM,07:21 AM,05:51 PM,1,8,10,8,31,13,52,0.0,1014,14,10,257,21,california
2015-11-10,10,4,0.0,8.7,3,0,06:18 AM,05:34 PM,07:22 AM,05:50 PM,-2,4,7,4,32,3,56,0.0,1019,10,10,278,23,california
2015-11-11,13,2,0.0,8.7,3,0,07:13 AM,06:11 PM,07:23 AM,05:49 PM,-7,7,8,7,13,0,37,0.0,1025,13,10,230,8,california
2015-11-12,15,4,0.0,8.7,4,1,08:08 AM,06:53 PM,07:24 AM,05:48 PM,-12,9,9,9,10,0,23,0.0,1021,15,10,97,6,california
2015-11-13,18,6,0.0,8.7,4,8,09:03 AM,07:39 PM,07:25 AM,05:48 PM,-12,11,11,11,11,0,19,0.0,1018,18,10,50,7,california
2015-11-14,17,6,0.0,8.7,4,16,09:56 AM,08:28 PM,07:26 AM,05:47 PM,-12,11,12,11,10,0,19,0.0,1014,17,10,100,6,california
2015-11-15,15,6,0.0,8.7,4,24,10:47 AM,09:23 PM,07:27 AM,05:46 PM,-3,6,9,6,39,4,43,0.1,1010,15,10,253,27,california
2015-11-16,8,3,0.0,8.7,3,31,11:36 AM,10:21 PM,07:28 AM,05:46 PM,-5,0,5,0,34,3,52,0.0,1017,8,10,298,23,california
2015-11-17,13,2,0.0,7.1,2,39,12:21 PM,11:22 PM,07:29 AM,05:45 PM,-9,7,8,7,14,20,31,0.0,1023,13,10,235,8,california
2015-11-18,18,6,0.0,8.7,4,46,01:04 PM,No moonset,07:30 AM,05:45 PM,-5,10,12,10,15,0,31,0.0,1019,18,10,254,8,california
2015-11-19,20,7,0.0,8.7,5,54,01:44 PM,12:24 AM,07:31 AM,05:44 PM,-4,13,13,13,12,0,32,0.0,1018,20,10,232,6,california
2015-11-20,21,9,0.0,8.7,5,61,02:23 PM,01:29 AM,07:32 AM,05:44 PM,-6,14,14,14,14,0,30,0.0,1017,21,10,160,8,california
2015-11-21,18,10,0.0,8.7,5,69,03:03 PM,02:35 AM,07:33 AM,05:43 PM,-2,13,14,13,21,1,36,0.0,1019,18,10,39,12,california
2015-11-22,18,9,0.0,8.7,4,76,03:43 PM,03:42 AM,07:34 AM,05:43 PM,-8,13,13,13,16,0,25,0.0,1017,18,10,78,9,california
2015-11-23,19,7,0.0,8.7,4,84,04:25 PM,04:50 AM,07:35 AM,05:42 PM,-10,13,13,13,19,19,20,0.0,1013,19,10,184,10,california
2015-11-24,18,8,0.0,8.7,4,91,05:11 PM,05:59 AM,07:36 AM,05:42 PM,-2,10,12,10,34,17,40,0.0,1011,18,10,252,22,california
2015-11-25,10,2,0.0,8.7,3,99,06:00 PM,07:07 AM,07:37 AM,05:42 PM,-4,3,6,3,31,13,51,0.0,1011,10,10,268,23,california
2015-11-26,9,-0,0.0,8.7,3,100,06:53 PM,08:12 AM,07:37 AM,05:41 PM,-7,2,4,2,17,5,46,0.0,1017,9,10,109,11,california
2015-11-27,8,1,0.0,8.7,3,86,07:50 PM,09:12 AM,07:38 AM,05:41 PM,-12,1,4,1,20,10,30,0.0,1019,8,10,50,12,california
2015-11-28,7,-0,0.0,8.7,2,78,08:48 PM,10:07 AM,07:39 AM,05:41 PM,-10,0,4,0,20,9,38,0.0,1021,7,10,62,12,california
2015-11-29,8,-1,0.0,8.7,2,71,09:46 PM,10:56 AM,07:40 AM,05:41 PM,-11,1,3,1,12,3,34,0.0,1022,8,10,82,7,california
2015-11-30,8,-2,0.0,7.0,2,63,10:43 PM,11:39 AM,07:41 AM,05:40 PM,-14,3,4,3,9,13,27,0.0,1022,8,10,86,6,california
2015-12-01,11,-0,0.0,8.7,3,61,11:40 PM,12:17 PM,07:42 AM,05:40 PM,-12,5,6,5,8,10,29,0.0,1022,11,10,85,5,california
